05-01-2018 13:49:35.578 INFO  HtmlParser:34 - /
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - 44.00
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - D(*)
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - -2.00
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - D
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - (*)
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - Phakic
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - Alcon
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - AcrySof
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - IQ
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - SN60WF
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - SF:
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - 1.84
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - IOL
05-01-2018 13:49:35.578 INFO  HtmlParser:34 - (D)
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - REF
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - (D)
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - 0.0
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -0.92
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -0.5
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -0.60
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -1.0
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -0.28
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -2.0
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - 0.34
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -2.5
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - 0.65
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -3.0
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - 0.96
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - Emme.
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - IOL:
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -1.45
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - -1.5
05-01-2018 13:49:35.579 INFO  HtmlParser:34 - 0.03
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - Alcon
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - AcrySof
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - ReSTOR
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - SN6AD3
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - SF:
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - 1.79
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - IOL
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - (D)
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - REF
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - (D)
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - 0.0
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - -0.92
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - -0.5
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - -0.60
05-01-2018 13:49:35.580 INFO  HtmlParser:34 - -1.0
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - -0.28
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - -2.0
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - 0.35
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - -2.5
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - 0.66
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - -3.0
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - 0.96
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - Emme.
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - IOL:
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - -1.44
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - -1.5
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - 0.04
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - .Zeiss
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - CT
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - LUCIA
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - 601P/PY
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - SF:
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - 1.94
05-01-2018 13:49:35.581 INFO  HtmlParser:34 - IOL
05-01-2018 13:49:35.582 INFO  HtmlParser:34 - (D)
05-01-2018 13:49:35.582 INFO  HtmlParser:34 - REF
05-01-2018 13:49:35.582 INFO  HtmlParser:34 - (D)
